chembl_id,assay_type,molregno_num,confidence_score
CHEMBL1614346,B,93,9
CHEMBL1614399,F,106,9
CHEMBL1614407,F,89,9
CHEMBL1614409,F,77,9
CHEMBL1614410,F,17193,9
CHEMBL1614413,F,41,9
CHEMBL1614466,F,575,9
CHEMBL1614469,F,605,9
CHEMBL1614472,F,73,9
CHEMBL1614474,F,1511,9
CHEMBL1614478,B,128,9
CHEMBL1614479,F,119,9
CHEMBL1614481,F,6208,9
CHEMBL1614533,F,62,9
CHEMBL1614539,F,108,9
CHEMBL1614541,F,54,9
CHEMBL1614542,F,63,9
CHEMBL1614544,F,36356,9
CHEMBL1614547,B,462,9
CHEMBL1614549,B,362,9
CHEMBL1614553,F,82,9
CHEMBL1614554,F,1213,9
CHEMBL1613812,F,104,9
CHEMBL1613817,F,240,9
CHEMBL1613821,F,129,9
CHEMBL1613823,F,532,9
CHEMBL1613824,F,60,9
CHEMBL1613827,F,53,9
CHEMBL1613828,B,34,9
CHEMBL1613829,F,4620,9
CHEMBL1613863,B,117,9
CHEMBL1613898,F,167,9
CHEMBL1613902,F,93,9
CHEMBL1613903,B,101,9
CHEMBL1613906,F,122,9
CHEMBL1613907,F,157,9
CHEMBL1613910,F,11816,9
CHEMBL1613914,F,39754,9
CHEMBL1613915,F,82,9
CHEMBL1613916,B,93,9
CHEMBL1613918,F,18631,9
CHEMBL1613945,F,50,9
CHEMBL1613946,F,69,9
CHEMBL1613949,F,158,9
CHEMBL1613951,F,42,9
CHEMBL1613954,F,35,9
CHEMBL1613955,F,216,9
CHEMBL1613956,F,119,9
CHEMBL1613965,B,37,9
CHEMBL1613975,F,38,9
CHEMBL1613977,F,43,9
CHEMBL1613978,B,134,9
CHEMBL1613980,F,126,9
CHEMBL1613985,B,44,9
CHEMBL1613986,F,63,9
CHEMBL1613991,F,498,9
CHEMBL1613992,F,10385,9
CHEMBL1613993,A,126,9
CHEMBL1613995,F,6303,9
CHEMBL1613996,F,6331,9
CHEMBL1613997,F,695,9
CHEMBL1613998,F,108,9
CHEMBL1614006,B,125,9
CHEMBL1614007,F,154,9
CHEMBL1614009,F,116,9
CHEMBL1614010,F,82,9
CHEMBL1614012,F,47,9
CHEMBL1614014,F,86,9
CHEMBL1614016,B,270,9
CHEMBL1614038,F,24211,9
CHEMBL1614040,F,109,9
CHEMBL1614042,F,48,9
CHEMBL1614044,F,108,9
CHEMBL1614052,F,14887,9
CHEMBL1614054,B,33,9
CHEMBL1614055,B,33,9
CHEMBL1614058,F,89,9
CHEMBL1614059,F,38,9
CHEMBL1614060,F,36,9
CHEMBL1614062,B,67,9
CHEMBL1614063,B,744,9
CHEMBL1614067,F,2577,9
CHEMBL1614070,F,110,9
CHEMBL1614073,F,115,9
CHEMBL1614076,F,10069,9
CHEMBL1614078,F,59,9
CHEMBL1614079,F,23070,9
CHEMBL1614083,F,126,9
CHEMBL1614084,F,362,9
CHEMBL1614086,F,417,9
CHEMBL1614087,F,52238,9
CHEMBL1614088,B,125,9
CHEMBL1614091,F,364,9
CHEMBL1614094,F,107,9
CHEMBL1614095,F,48,9
CHEMBL1614103,F,11886,9
CHEMBL1614106,F,41,9
CHEMBL1614108,A,6846,9
CHEMBL1614110,A,3649,9
CHEMBL1614138,B,145,9
CHEMBL1614140,B,54,9
CHEMBL1614143,B,53,9
CHEMBL1614147,F,140,9
CHEMBL1614150,F,58,9
CHEMBL1614153,F,3099,9
CHEMBL1614154,F,111,9
CHEMBL1614156,F,72,9
CHEMBL1614158,F,2864,9
CHEMBL1614209,F,54,9
CHEMBL1614210,B,123,9
CHEMBL1614213,F,4707,9
CHEMBL1614217,F,2870,9
CHEMBL1614220,B,125,9
CHEMBL1614225,F,212,9
CHEMBL1614227,F,8746,9
CHEMBL1614230,F,90,9
CHEMBL1614284,F,76,9
CHEMBL1614291,F,347,9
CHEMBL1614293,F,176,9
CHEMBL1614295,F,139,9
CHEMBL1614297,B,52,9
CHEMBL1614353,B,123,9
CHEMBL1614355,F,144,9
CHEMBL1614359,B,390,9
CHEMBL1614361,F,16328,9
CHEMBL1614363,B,141,9
CHEMBL1614364,B,12273,9
CHEMBL1614365,B,86,9
CHEMBL1614369,F,2107,9
CHEMBL1614373,F,107,9
CHEMBL1614417,F,114,9
CHEMBL1614420,F,98,9
CHEMBL1614421,B,49809,9
CHEMBL1614423,F,529,9
CHEMBL1614427,F,52,9
CHEMBL1614428,F,6331,9
CHEMBL1614429,F,38,9
CHEMBL1614432,F,1128,9
CHEMBL1614438,F,44,9
CHEMBL1614440,F,61,9
CHEMBL1614441,F,36493,9
CHEMBL1614489,F,100,9
CHEMBL1614490,B,128,9
CHEMBL1614493,F,1554,9
CHEMBL1614495,F,88,9
CHEMBL1614498,F,100,9
CHEMBL1614501,F,2262,9
CHEMBL1614503,F,134,9
CHEMBL1614504,F,558,9
CHEMBL1613768,F,38,9
CHEMBL1613769,F,28226,9
CHEMBL1613776,F,4313,9
CHEMBL1613777,A,3712,9
CHEMBL1613779,F,2283,9
CHEMBL1613780,B,123,9
CHEMBL1613833,F,76,9
CHEMBL1613838,F,21990,9
CHEMBL1613842,F,33647,9
CHEMBL1613844,B,60,9
CHEMBL1613847,B,92,9
CHEMBL1613848,B,33,9
CHEMBL1613885,B,673,9
CHEMBL1613886,A,6846,9
CHEMBL1613891,B,123,9
CHEMBL1613893,F,125,9
CHEMBL1613896,B,1690,9
CHEMBL1613927,F,42,9
CHEMBL1613928,F,339,9
CHEMBL1613930,F,4971,9
CHEMBL1613934,F,158,9
CHEMBL1613941,F,309,9
CHEMBL1614021,F,124,9
CHEMBL1614023,F,118,9
CHEMBL1614026,F,94,9
CHEMBL1614027,A,3082,9
CHEMBL1614031,F,11886,9
CHEMBL1614034,F,417,9
CHEMBL1614037,F,91,9
CHEMBL1635435,B,35,9
CHEMBL1635436,B,35,9
CHEMBL1635437,B,35,9
CHEMBL1635438,B,35,9
CHEMBL1634184,B,42,9
CHEMBL1641115,B,44,9
CHEMBL1639368,B,54,9
CHEMBL1639369,F,44,9
CHEMBL1639903,B,40,9
CHEMBL1641189,B,227,9
CHEMBL1641190,B,227,9
CHEMBL1638622,B,111,9
CHEMBL1638635,B,36,9
CHEMBL1638638,B,53,9
CHEMBL1639399,B,62,9
CHEMBL1638839,B,44,9
CHEMBL1638851,F,37,9
CHEMBL1638852,F,41,9
CHEMBL1633028,B,57,9
CHEMBL1646731,B,140,9
CHEMBL1646732,B,140,9
CHEMBL1647098,B,45,9
CHEMBL1647099,F,33,9
CHEMBL1647100,F,33,9
CHEMBL1647252,B,42,9
CHEMBL1647254,B,33,9
CHEMBL1647445,B,52,9
CHEMBL1647755,B,36,9
CHEMBL1648130,B,44,9
CHEMBL1648131,B,46,9
CHEMBL1645647,B,41,9
CHEMBL1645651,F,37,9
CHEMBL1646133,B,41,9
CHEMBL1646134,B,41,9
CHEMBL1646374,B,53,9
CHEMBL1645694,B,56,9
CHEMBL1645695,B,56,9
CHEMBL1645696,B,56,9
CHEMBL1645697,B,56,9
CHEMBL1645698,B,56,9
CHEMBL1645741,B,45,9
CHEMBL1645742,B,41,9
CHEMBL1648449,F,51,9
CHEMBL1648452,F,50,9
CHEMBL1648642,B,48,9
CHEMBL1648234,B,41,9
CHEMBL1648235,F,41,9
CHEMBL1648853,F,37,9
CHEMBL1648855,F,37,9
CHEMBL1648856,F,33,9
CHEMBL1648902,F,60,9
CHEMBL1648928,B,121,9
CHEMBL1656352,B,39,9
CHEMBL1656353,B,39,9
CHEMBL1656355,B,38,9
CHEMBL1656356,B,39,9
CHEMBL1656573,B,42,9
CHEMBL1656574,B,42,9
CHEMBL1657145,B,38,9
CHEMBL1657357,B,46,9
CHEMBL1657358,B,46,9
CHEMBL1656977,B,34,9
CHEMBL1657040,B,34,9
CHEMBL1657423,B,112,9
CHEMBL1657811,B,73,9
CHEMBL1655379,B,47,9
CHEMBL1655514,B,42,9
CHEMBL1663820,B,33,9
CHEMBL1664119,B,36,9
CHEMBL1664176,B,75,9
CHEMBL1664178,B,79,9
CHEMBL1664179,B,96,9
CHEMBL1664180,B,70,9
CHEMBL1664181,B,45,9
CHEMBL1664219,B,60,9
CHEMBL1664314,B,49,9
CHEMBL1664315,B,49,9
CHEMBL1664428,B,94,9
CHEMBL1664429,B,89,9
CHEMBL1664430,B,93,9
CHEMBL1664431,B,96,9
CHEMBL1664432,B,96,9
CHEMBL1664433,B,96,9
CHEMBL1664434,B,96,9
CHEMBL1664435,B,96,9
CHEMBL1664436,B,74,9
CHEMBL1664615,B,68,9
CHEMBL1664616,B,68,9
CHEMBL1664806,B,61,9
CHEMBL1670064,B,41,9
CHEMBL1670066,B,39,9
CHEMBL1670083,B,46,9
CHEMBL1670277,B,34,9
CHEMBL1670638,F,33,9
CHEMBL1670639,F,33,9
CHEMBL1670640,F,33,9
CHEMBL1670878,F,37,9
CHEMBL1670560,B,101,9
CHEMBL1670561,B,119,9
CHEMBL1671574,B,48,9
CHEMBL1671575,B,48,9
CHEMBL1671587,F,33,9
CHEMBL1680807,F,65,9
CHEMBL1680809,F,62,9
CHEMBL1680944,F,48,9
CHEMBL1680964,B,47,9
CHEMBL1673901,B,36,9
CHEMBL1677388,B,51,9
CHEMBL1676103,B,179,9
CHEMBL1678441,F,33,9
CHEMBL1678442,F,33,9
CHEMBL1678662,B,44,9
CHEMBL1678663,B,44,9
CHEMBL1687494,F,59,9
CHEMBL1686243,B,40,9
CHEMBL1686715,B,37,9
CHEMBL1686716,B,37,9
CHEMBL1686717,B,37,9
CHEMBL1686736,B,35,9
CHEMBL1686964,B,40,9
CHEMBL1687126,F,35,9
CHEMBL1687133,B,33,9
CHEMBL1687250,B,55,9
CHEMBL1687390,B,49,9
CHEMBL1687518,B,46,9
CHEMBL1687519,B,34,9
CHEMBL1685113,B,109,9
CHEMBL1685114,B,56,9
CHEMBL1686107,B,34,9
CHEMBL1686121,B,35,9
CHEMBL1687429,F,40,9
CHEMBL1687579,F,56,9
CHEMBL1685145,B,63,9
CHEMBL1685174,F,104,9
CHEMBL1685777,B,35,9
CHEMBL1686171,B,36,9
CHEMBL1696535,B,47,9
CHEMBL1694074,B,35,9
CHEMBL1694075,B,35,9
CHEMBL1692251,B,43,9
CHEMBL1692323,F,41,9
CHEMBL1694989,B,53,9
CHEMBL1738018,F,109,9
CHEMBL1738025,F,303,9
CHEMBL1738027,F,448,9
CHEMBL1738078,F,83,9
CHEMBL1738079,B,232,9
CHEMBL1614391,F,37,9
CHEMBL1738080,F,140,9
CHEMBL1614395,F,213,9
CHEMBL1738084,F,107,9
CHEMBL1738085,F,753,9
CHEMBL1738088,B,51,9
CHEMBL1738089,F,76,9
CHEMBL1738091,F,307,9
CHEMBL1738092,F,109,9
CHEMBL1614509,F,210,9
CHEMBL1614347,F,125,9
CHEMBL1738309,F,61,9
CHEMBL1738312,F,55724,9
CHEMBL1738313,F,104,9
CHEMBL1738362,F,140,9
CHEMBL1738363,F,95,9
CHEMBL1738365,F,38,9
CHEMBL1738366,F,62,9
CHEMBL1613800,F,7035,9
CHEMBL1614148,F,97,9
CHEMBL1738372,F,78,9
CHEMBL1738422,F,400,9
CHEMBL1614212,F,77,9
CHEMBL1738424,F,649,9
CHEMBL1738425,F,62,9
CHEMBL1738428,F,40,9
CHEMBL1614228,B,238,9
CHEMBL1738477,F,696,9
CHEMBL1738480,F,68,9
CHEMBL1613999,F,132,9
CHEMBL1738482,F,247,9
CHEMBL1738485,F,353,9
CHEMBL1738487,F,65,9
CHEMBL1738490,F,41,9
CHEMBL1738493,F,225,9
CHEMBL1738547,F,118,9
CHEMBL1738548,F,68,9
CHEMBL1738549,F,333,9
CHEMBL1738553,F,274,9
CHEMBL1738559,F,62,9
CHEMBL1738585,F,87,9
CHEMBL1614109,B,152,9
CHEMBL1738588,F,94083,9
CHEMBL1738590,F,53,9
CHEMBL1738592,F,66,9
CHEMBL1738596,F,34,9
CHEMBL1738600,F,185,9
CHEMBL1614066,B,152,9
CHEMBL1738601,F,38,9
CHEMBL1738602,F,181,9
CHEMBL1613926,B,139,9
CHEMBL1738626,B,52,9
CHEMBL1738633,F,150,9
CHEMBL1738634,F,96,9
CHEMBL1613940,F,61,9
CHEMBL1738636,F,129,9
CHEMBL1614024,F,168,9
CHEMBL1738637,F,1307,9
CHEMBL1738638,F,60,9
CHEMBL1738670,F,318,9
CHEMBL1738671,F,813,9
CHEMBL1614035,F,140,9
CHEMBL1738673,F,416,9
CHEMBL1738674,F,62,9
CHEMBL1613883,F,46,9
CHEMBL1738675,F,366,9
CHEMBL1613888,F,132,9
CHEMBL1738678,F,40,9
CHEMBL1613889,B,72,9
CHEMBL1738679,F,150,9
CHEMBL1737857,F,69,9
CHEMBL1737859,F,89,9
CHEMBL1737860,F,694,9
CHEMBL1737863,B,202,9
CHEMBL1613922,F,83,9
CHEMBL1614480,F,211,9
CHEMBL1737866,F,813,9
CHEMBL1614482,B,112,9
CHEMBL1737868,F,245,9
CHEMBL1737900,F,34,9
CHEMBL1737901,F,86,9
CHEMBL1737903,F,284,9
CHEMBL1737905,F,65,9
CHEMBL1737910,F,210,9
CHEMBL1737911,F,93,9
CHEMBL1737942,F,304,9
CHEMBL1737944,F,61,9
CHEMBL1737948,F,60,9
CHEMBL1737949,F,54,9
CHEMBL1614548,B,156,9
CHEMBL1737979,B,179,9
CHEMBL1737980,F,338,9
CHEMBL1737984,F,39,9
CHEMBL1737985,F,168,9
CHEMBL1737988,F,146,9
CHEMBL1613814,B,156,9
CHEMBL1613818,F,11377,9
CHEMBL1737990,F,197,9
CHEMBL1737991,F,51656,9
CHEMBL1738030,F,83,9
CHEMBL1738034,F,62,9
CHEMBL1738040,F,134,9
CHEMBL1738041,F,38,9
CHEMBL1738042,F,95,9
CHEMBL1614165,F,277,9
CHEMBL1738096,B,105,9
CHEMBL1738097,B,178,9
CHEMBL1738101,F,58,9
CHEMBL1738102,F,38,9
CHEMBL1614315,F,4782,9
CHEMBL1738105,F,94,9
CHEMBL1738108,B,39,9
CHEMBL1738110,F,85,9
CHEMBL1738111,F,34,9
CHEMBL1738164,F,283,9
CHEMBL1738165,F,60,9
CHEMBL1738166,F,1392,9
CHEMBL1613860,F,212,9
CHEMBL1738170,F,83,9
CHEMBL1738171,F,353,9
CHEMBL1738172,F,360,9
CHEMBL1738174,F,93,9
CHEMBL1738175,F,35,9
CHEMBL1738179,F,65,9
CHEMBL1738184,F,78260,9
CHEMBL1738185,F,99,9
CHEMBL1738239,F,1210,9
CHEMBL1613909,B,56,9
CHEMBL1738242,F,587,9
CHEMBL1738245,F,62,9
CHEMBL1738246,F,128,9
CHEMBL1738247,F,44,9
CHEMBL1738248,F,39,9
CHEMBL1738253,B,300,9
CHEMBL1738256,F,44,9
CHEMBL1738315,F,87,9
CHEMBL1738316,F,38,9
CHEMBL1738317,F,24918,9
CHEMBL1738318,F,813,9
CHEMBL1738319,F,218,9
CHEMBL1614247,F,327,9
CHEMBL1614248,F,87,9
CHEMBL1738326,F,59,9
CHEMBL1738328,F,42,9
CHEMBL1738329,F,34,9
CHEMBL1738375,F,304,9
CHEMBL1738377,F,65,9
CHEMBL1738382,F,84,9
CHEMBL1613962,B,139,9
CHEMBL1738388,F,39,9
CHEMBL1738430,F,185,9
CHEMBL1613981,B,226,9
CHEMBL1738435,F,45,9
CHEMBL1614190,F,1205,9
CHEMBL1738438,F,145,9
CHEMBL1738442,F,91293,9
CHEMBL1738495,F,704,9
CHEMBL1738497,F,274,9
CHEMBL1738500,F,1949,9
CHEMBL1738502,F,704,9
CHEMBL1738507,F,34,9
CHEMBL1738508,F,512,9
CHEMBL1738510,B,485,9
CHEMBL1738512,F,295,9
CHEMBL1738514,F,103,9
CHEMBL1738565,F,239,9
CHEMBL1738566,F,55,9
CHEMBL1738574,F,2190,9
CHEMBL1738575,F,138,9
CHEMBL1738577,F,33,9
CHEMBL1738578,F,704,9
CHEMBL1614401,B,72,9
CHEMBL1738579,F,215,9
CHEMBL1614406,F,38,9
CHEMBL1738606,F,13960,9
CHEMBL1614464,F,88,9
CHEMBL1738609,F,84,9
CHEMBL1738610,F,594,9
CHEMBL1738611,F,448,9
CHEMBL1738612,F,77,9
CHEMBL1738613,F,87,9
CHEMBL1614326,F,33,9
CHEMBL1738614,F,56,9
CHEMBL1738615,F,127,9
CHEMBL1738617,F,95,9
CHEMBL1738618,F,39,9
CHEMBL1738619,F,101,9
CHEMBL1738621,F,68,9
CHEMBL1738622,B,73,9
CHEMBL1738640,F,145,9
CHEMBL1738642,F,247,9
CHEMBL1738664,F,54,9
CHEMBL1738680,F,86,9
CHEMBL1613835,F,98,9
CHEMBL1738684,B,122,9
CHEMBL1738694,F,2694,9
CHEMBL1737869,F,53,9
CHEMBL1613846,F,132,9
CHEMBL1613849,B,77,9
CHEMBL1737870,F,60,9
CHEMBL1737963,F,69,9
CHEMBL1614287,B,152,9
CHEMBL1737965,F,38,9
CHEMBL1737966,F,894,9
CHEMBL1737970,F,80,9
CHEMBL1737971,F,65,9
CHEMBL1737996,F,62,9
CHEMBL1737997,F,38,9
CHEMBL1738132,F,20540,9
CHEMBL1614357,F,109,9
CHEMBL1738188,F,672,9
CHEMBL1738189,B,71,9
CHEMBL1738190,F,40,9
CHEMBL1738192,F,101,9
CHEMBL1738194,B,201,9
CHEMBL1738195,F,33,9
CHEMBL1738196,F,39,9
CHEMBL1738198,F,83,9
CHEMBL1738199,F,34,9
CHEMBL1738200,F,35,9
CHEMBL1738202,F,346,9
CHEMBL1738205,F,47,9
CHEMBL1613762,B,368,9
CHEMBL1738356,F,41,9
CHEMBL1738357,F,85,9
CHEMBL1738394,F,673,9
CHEMBL1738395,F,184,9
CHEMBL1738396,F,68,9
CHEMBL1738398,F,255,9
CHEMBL1738399,F,44,9
CHEMBL1738400,F,140,9
CHEMBL1738402,F,656,9
CHEMBL1613775,F,236,9
CHEMBL1738405,F,283,9
CHEMBL1738408,F,459,9
CHEMBL1738409,F,87,9
CHEMBL1738451,F,67,9
CHEMBL1743272,A,35,9
CHEMBL1743273,A,119,9
CHEMBL1763453,B,33,9
CHEMBL1763481,B,39,9
CHEMBL1763554,B,38,9
CHEMBL1763555,B,38,9
CHEMBL1763561,B,39,9
CHEMBL1762938,B,43,9
CHEMBL1762939,B,36,9
CHEMBL1763144,F,44,9
CHEMBL1763145,B,44,9
CHEMBL1763211,B,46,9
CHEMBL1763212,B,43,9
CHEMBL1763214,F,43,9
CHEMBL1763215,F,43,9
CHEMBL1763228,F,38,9
CHEMBL1764077,F,43,9
CHEMBL1764161,B,39,9
CHEMBL1764756,B,42,9
CHEMBL1764757,B,45,9
CHEMBL1764828,B,45,9
CHEMBL1764829,B,42,9
CHEMBL1763765,B,40,9
CHEMBL1763766,B,38,9
CHEMBL1764081,B,35,9
CHEMBL1764082,B,35,9
CHEMBL1764083,B,35,9
CHEMBL1764084,B,35,9
CHEMBL1764613,B,42,9
CHEMBL1764897,B,41,9
CHEMBL1764898,B,41,9
CHEMBL1764899,B,41,9
CHEMBL1764900,F,41,9
CHEMBL1764901,F,37,9
CHEMBL1763782,B,34,9
CHEMBL1769291,B,36,9
CHEMBL1769292,B,36,9
CHEMBL1769293,B,36,9
CHEMBL1769294,B,36,9
CHEMBL1769655,F,37,9
CHEMBL1769656,F,37,9
CHEMBL1769657,B,37,9
CHEMBL1769658,B,37,9
CHEMBL1768362,B,33,9
CHEMBL1769102,B,35,9
CHEMBL1769272,B,35,9
CHEMBL1769273,B,35,9
CHEMBL1769750,B,36,9
CHEMBL1769751,B,36,9
CHEMBL1767773,F,60,9
CHEMBL1767776,F,60,9
CHEMBL1767777,F,51,9
CHEMBL1768095,B,43,9
CHEMBL1768096,B,43,9
CHEMBL1768097,B,43,9
CHEMBL1768098,B,47,9
CHEMBL1768188,B,38,9
CHEMBL1768189,B,36,9
CHEMBL1768190,B,36,9
CHEMBL1767433,B,36,9
CHEMBL1767448,F,46,9
CHEMBL1767449,F,46,9
CHEMBL1767807,B,42,9
CHEMBL1767808,B,42,9
CHEMBL1767925,B,76,9
CHEMBL1771830,F,84,9
CHEMBL1772078,B,39,9
CHEMBL1772151,B,48,9
CHEMBL1772347,F,33,9
CHEMBL1772554,B,39,9
CHEMBL1771981,B,71,9
CHEMBL1771984,B,43,9
CHEMBL1772317,B,52,9
CHEMBL1772318,B,48,9
CHEMBL1772337,F,44,9
CHEMBL1772424,F,44,9
CHEMBL1772425,F,40,9
CHEMBL1775298,F,33,9
CHEMBL1775464,F,35,9
CHEMBL1775473,B,37,9
CHEMBL1775865,B,61,9
CHEMBL1776064,B,33,9
CHEMBL1776067,F,35,9
CHEMBL1776378,B,49,9
CHEMBL1776379,B,48,9
CHEMBL1776380,B,49,9
CHEMBL1776381,B,36,9
CHEMBL1776931,B,41,9
CHEMBL1777341,B,36,9
CHEMBL1777159,B,35,9
CHEMBL1780986,F,45,9
CHEMBL1780987,F,45,9
CHEMBL1781103,F,42,9
CHEMBL1781104,F,33,9
CHEMBL1781192,B,37,9
CHEMBL1781310,B,35,9
CHEMBL1781311,B,35,9
CHEMBL1781312,B,35,9
CHEMBL1781435,B,37,9
CHEMBL1780462,F,38,9
CHEMBL1780464,F,38,9
CHEMBL1780484,F,33,9
CHEMBL1780485,F,37,9
CHEMBL1780498,B,49,9
CHEMBL1781665,B,38,9
CHEMBL1781041,B,38,9
CHEMBL1781043,B,38,9
CHEMBL1781379,F,41,9
CHEMBL1781409,B,83,9
CHEMBL1781790,B,53,9
CHEMBL1780922,B,33,9
CHEMBL1781181,F,41,9
CHEMBL1781191,B,57,9
CHEMBL1785226,B,35,9
CHEMBL1785144,B,39,9
CHEMBL1786743,F,54,9
CHEMBL1786744,F,51,9
CHEMBL1786745,F,51,9
CHEMBL1786943,B,45,9
CHEMBL1786944,B,45,9
CHEMBL1787525,B,39,9
CHEMBL1787527,B,39,9
CHEMBL1788085,B,33,9
CHEMBL1788086,B,33,9
CHEMBL1786272,F,60,9
CHEMBL1786290,B,49,9
CHEMBL1786302,B,36,9
CHEMBL1786303,B,36,9
CHEMBL1786484,B,37,9
CHEMBL1787071,B,33,9
CHEMBL1787217,B,45,9
CHEMBL1788054,B,45,9
CHEMBL1788065,B,39,9
CHEMBL1785541,B,59,9
CHEMBL1785543,B,59,9
CHEMBL1786237,B,33,9
CHEMBL1786558,B,73,9
CHEMBL1786559,F,73,9
CHEMBL1799833,B,39,9
CHEMBL1799834,B,39,9
CHEMBL1798511,B,35,9
CHEMBL1799389,B,322,9
CHEMBL1799737,B,35,9
CHEMBL1799738,B,35,9
CHEMBL1799739,B,35,9
CHEMBL1799182,B,35,9
CHEMBL1799317,B,33,9
CHEMBL1798117,B,38,9
CHEMBL1798351,B,101,9
CHEMBL1798854,B,40,9
CHEMBL1806083,B,45,9
CHEMBL1806084,B,45,9
CHEMBL1806088,B,41,9
CHEMBL1806089,B,45,9
CHEMBL1806090,B,40,9
CHEMBL1805885,B,46,9
CHEMBL1805887,B,46,9
CHEMBL1806042,B,41,9
CHEMBL1806043,B,40,9
CHEMBL1806044,B,40,9
CHEMBL1805773,B,53,9
CHEMBL1805907,B,37,9
CHEMBL1805669,F,37,9
CHEMBL1805670,F,37,9
CHEMBL1806233,F,41,9
CHEMBL1804296,B,35,9
CHEMBL1804531,F,35,9
CHEMBL1803461,B,67,9
CHEMBL1804185,B,47,9
CHEMBL1805099,B,39,9
CHEMBL1805100,B,39,9
CHEMBL1805101,B,38,9
CHEMBL1805102,B,38,9
CHEMBL1805106,B,41,9
CHEMBL1804240,B,36,9
CHEMBL1804241,B,36,9
CHEMBL1804405,F,42,9
CHEMBL1804605,F,60,9
CHEMBL1804837,F,60,9
CHEMBL1805140,B,81,9
CHEMBL1803626,B,85,9
CHEMBL1804871,B,45,9
CHEMBL1809766,B,35,9
CHEMBL1811266,B,47,9
CHEMBL1811277,B,36,9
CHEMBL1811342,B,48,9
CHEMBL1809811,B,55,9
CHEMBL1810913,B,43,9
CHEMBL1810945,B,36,9
CHEMBL1810054,F,37,9
CHEMBL1810055,B,36,9
CHEMBL1810119,B,34,9
CHEMBL1810319,B,52,9
CHEMBL1810320,F,52,9
CHEMBL1810321,F,34,9
CHEMBL1810388,B,36,9
CHEMBL1810428,B,41,9
CHEMBL1817023,B,38,9
CHEMBL1817052,B,58,9
CHEMBL1817053,B,35,9
CHEMBL1817055,B,58,9
CHEMBL1815889,B,49,9
CHEMBL1817446,B,76,9
CHEMBL1815950,F,35,9
CHEMBL1815951,F,35,9
CHEMBL1816129,B,37,9
CHEMBL1816562,B,42,9
CHEMBL1816563,B,42,9
CHEMBL1816969,B,36,9
CHEMBL1817008,A,148,9
CHEMBL1817386,B,49,9
CHEMBL1817501,B,77,9
CHEMBL1817502,B,77,9
CHEMBL1817503,B,35,9
CHEMBL1815987,B,42,9
CHEMBL1815988,B,42,9
CHEMBL1816183,B,49,9
CHEMBL1816184,B,49,9
CHEMBL1819642,B,44,9
CHEMBL1819643,B,44,9
CHEMBL1819644,B,44,9
CHEMBL1819839,F,138,9
CHEMBL1819840,F,138,9
CHEMBL1819841,F,138,9
CHEMBL1819842,F,138,9
CHEMBL1819845,F,44,9
CHEMBL1820132,B,35,9
CHEMBL1820178,B,35,9
CHEMBL1820179,B,35,9
CHEMBL1820657,B,42,9
CHEMBL1819919,B,41,9
CHEMBL1819920,B,46,9
CHEMBL1821316,B,38,9
CHEMBL1821542,B,40,9
CHEMBL1820933,B,43,9
CHEMBL1821033,B,34,9
CHEMBL1826790,B,449,9
CHEMBL1827092,B,44,9
CHEMBL1827221,B,37,9
CHEMBL1827362,B,234,9
CHEMBL1827363,B,234,9
CHEMBL1827733,B,112,9
CHEMBL1827734,B,112,9
CHEMBL1827735,B,112,9
CHEMBL1826482,B,42,9
CHEMBL1825352,B,44,9
CHEMBL1825382,B,35,9
CHEMBL1825383,B,35,9
CHEMBL1825408,B,34,9
CHEMBL1825566,F,33,9
CHEMBL1825567,B,33,9
CHEMBL1825590,B,70,9
CHEMBL1825591,B,70,9
CHEMBL1825592,B,70,9
CHEMBL1825593,B,70,9
CHEMBL1825730,B,43,9
CHEMBL1825812,B,55,9
CHEMBL1833026,B,47,9
CHEMBL1833027,F,46,9
CHEMBL1831599,F,50,9
CHEMBL1831600,B,50,9
CHEMBL1831615,B,38,9
CHEMBL1831616,F,33,9
CHEMBL1831617,B,35,9
CHEMBL1831618,B,34,9
CHEMBL1831796,B,52,9
CHEMBL1831797,B,36,9
CHEMBL1832646,B,73,9
CHEMBL1833068,F,53,9
CHEMBL1833078,B,53,9
CHEMBL1831418,B,44,9
CHEMBL1833115,B,35,9
CHEMBL1833395,B,42,9
CHEMBL1831435,B,34,9
CHEMBL1832418,B,37,9
CHEMBL1832420,B,37,9
CHEMBL1833592,B,36,9
CHEMBL1833593,B,38,9
CHEMBL1833594,B,36,9
CHEMBL1833690,F,40,9
CHEMBL1833691,F,33,9
CHEMBL1833735,B,69,9
CHEMBL1839500,B,71,9
CHEMBL1839501,B,35,9
CHEMBL1839631,B,33,9
CHEMBL1837248,B,47,9
CHEMBL1837249,B,47,9
CHEMBL1837593,B,78,9
CHEMBL1837625,B,33,9
CHEMBL1837632,B,57,9
CHEMBL1837820,F,40,9
CHEMBL1839300,F,46,9
CHEMBL1839301,B,46,9
CHEMBL1837408,B,34,9
CHEMBL1837760,B,36,9
CHEMBL1837487,B,34,9
CHEMBL1837354,F,34,9
CHEMBL1837687,B,38,9
CHEMBL1837692,B,38,9
CHEMBL1837693,B,38,9
CHEMBL1837907,B,60,9
CHEMBL1837908,F,56,9
CHEMBL1837909,B,56,9
CHEMBL1908080,A,221,9
CHEMBL1908081,A,79,9
CHEMBL1908082,A,174,9
CHEMBL1908083,A,166,9
